"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Sun Z.; Ng C.K.C.","Sun, Zhonghua (12544503300); Ng, Curtise K. C. (26030030100)","12544503300; 26030030100","Finetuned Super-Resolution Generative Adversarial Network (Artificial Intelligence) Model for Calcium Deblooming in Coronary Computed Tomography Angiography","2022","Journal of Personalized Medicine","12","9","1354","","","","4","10.3390/jpm12091354","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138639595&doi=10.3390%2fjpm12091354&partnerID=40&md5=e357be2c47e32f6956705280f9f222f5","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85138639595"
"Yu L.; Chang W.; Quan W.; Xiao J.; Yan D.-M.; Gabbouj M.","Yu, Li (56566970400); Chang, Wenshuai (57740572800); Quan, Weize (57188669274); Xiao, Jimin (53980810800); Yan, Dong-Ming (14825994000); Gabbouj, Moncef (7005332419)","56566970400; 57740572800; 57188669274; 53980810800; 14825994000; 7005332419","Neural texture transfer assisted video coding with adaptive up-sampling","2022","Signal Processing: Image Communication","107","","116754","","","","0","10.1016/j.image.2022.116754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131914393&doi=10.1016%2fj.image.2022.116754&partnerID=40&md5=df8d4388698999d527665feb59a6e0bc","Article","Final","","Scopus","2-s2.0-85131914393"
"Yuan X.; Huang Y.; An L.; Qin J.; Lan G.; Qiu H.; Yu B.; Jia H.; Ren S.; Tan H.; Xu J.","Yuan, Xing (57223252954); Huang, Yanping (55716986100); An, Lin (35793682900); Qin, Jia (35995872900); Lan, Gongpu (36183789200); Qiu, Haixia (36009041400); Yu, Bo (57199692240); Jia, Haibo (8151042800); Ren, Shangjie (43561717000); Tan, Haishu (7403011453); Xu, Jingjiang (55444322300)","57223252954; 55716986100; 35793682900; 35995872900; 36183789200; 36009041400; 57199692240; 8151042800; 43561717000; 7403011453; 55444322300","Image enhancement of wide-field retinal optical coherence tomography angiography by super-resolution angiogram reconstruction generative adversarial network","2022","Biomedical Signal Processing and Control","78","","103957","","","","3","10.1016/j.bspc.2022.103957","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134573696&doi=10.1016%2fj.bspc.2022.103957&partnerID=40&md5=50c5c699ba5712edd72e27df1d80d811","Article","Final","","Scopus","2-s2.0-85134573696"
"Liu H.; Liu J.; Chen F.; Shan C.","Liu, Heng (57022065500); Liu, Jianyong (57218596201); Chen, Feng (57213591008); Shan, Caifeng (13605743800)","57022065500; 57218596201; 57213591008; 13605743800","Progressive Residual Learning With Memory Upgrade for Ultrasound Image Blind Super-Resolution","2022","IEEE Journal of Biomedical and Health Informatics","26","9","","4390","4401","11","2","10.1109/JBHI.2022.3142076","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123386140&doi=10.1109%2fJBHI.2022.3142076&partnerID=40&md5=da298d2e1977489471d738501cf1c219","Article","Final","","Scopus","2-s2.0-85123386140"
"Xiao H.; Qin J.; Jeon S.; Yan B.; Yang X.","Xiao, Hang (58017424500); Qin, Jiayi (57429646000); Jeon, Seunggil (57467663000); Yan, Binyu (45961752600); Yang, Xiaomin (9237988500)","58017424500; 57429646000; 57467663000; 45961752600; 9237988500","MFEN: Lightweight multi-scale feature extraction super-resolution network in embedded system","2022","Microprocessors and Microsystems","93","","104568","","","","5","10.1016/j.micpro.2022.104568","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131946940&doi=10.1016%2fj.micpro.2022.104568&partnerID=40&md5=60eb48cdfad5952f333d9c9e5d497ca0","Article","Final","","Scopus","2-s2.0-85131946940"
"Liu Y.; Jia Q.; Fan X.; Wang S.; Ma S.; Gao W.","Liu, Yuqing (57193154276); Jia, Qi (14619207100); Fan, Xin (34770684500); Wang, Shanshe (36645440900); Ma, Siwei (34872761500); Gao, Wen (34770442400)","57193154276; 14619207100; 34770684500; 36645440900; 34872761500; 34770442400","Cross-SRN: Structure-Preserving Super-Resolution Network with Cross Convolution","2022","IEEE Transactions on Circuits and Systems for Video Technology","32","8","","4927","4939","12","19","10.1109/TCSVT.2021.3138431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122068608&doi=10.1109%2fTCSVT.2021.3138431&partnerID=40&md5=503a5cab1648c0050e0e4dae20464d8e","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85122068608"
"Luo J.; Zhao L.; Zhu L.; Tao W.","Luo, Jing (57202713921); Zhao, Lin (57216842467); Zhu, Li (57216843866); Tao, Wenbing (8931232700)","57202713921; 57216842467; 57216843866; 8931232700","Multi-scale receptive field fusion network for lightweight image super-resolution","2022","Neurocomputing","493","","","314","326","12","7","10.1016/j.neucom.2022.04.038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129553984&doi=10.1016%2fj.neucom.2022.04.038&partnerID=40&md5=03bd04e9f23c6a0a80d881eb20de150c","Article","Final","","Scopus","2-s2.0-85129553984"
"Sun M.; Chen S.","Sun, Mingbo (57164213800); Chen, Shengbo (27171613500)","57164213800; 27171613500","Deep Learning-Based Super-Resolution Reconstruction and Algorithm Acceleration of Mars Hyperspectral CRISM Data","2022","Remote Sensing","14","13","3062","","","","1","10.3390/rs14133062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135907261&doi=10.3390%2frs14133062&partnerID=40&md5=12534d6f3bfcf72005a8c3f34b7e7243","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85135907261"
"Blanken N.; Wolterink J.M.; Delingette H.; Brune C.; Versluis M.; Lajoinie G.","Blanken, Nathan (57215851431); Wolterink, Jelmer M. (56198388700); Delingette, Herve (7004183160); Brune, Christoph (7006181855); Versluis, Michel (6602884472); Lajoinie, Guillaume (55826402700)","57215851431; 56198388700; 7004183160; 7006181855; 6602884472; 55826402700","Super-Resolved Microbubble Localization in Single-Channel Ultrasound RF Signals Using Deep Learning","2022","IEEE Transactions on Medical Imaging","41","9","","2532","2542","10","6","10.1109/TMI.2022.3166443","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128657333&doi=10.1109%2fTMI.2022.3166443&partnerID=40&md5=058ad92acc34dbbf6c19d1a6f4ce3790","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85128657333"
"Chen Q.; Bai H.; Che B.; Zhao T.; Zhang C.; Wang K.; Bai J.; Zhao W.","Chen, Qian (57717571500); Bai, Haoxin (57245666800); Che, Bingchen (57215559333); Zhao, Tianyun (22735793300); Zhang, Ce (57758180400); Wang, Kaige (55712745000); Bai, Jintao (7403131453); Zhao, Wei (57219238379)","57717571500; 57245666800; 57215559333; 22735793300; 57758180400; 55712745000; 7403131453; 57219238379","Super-Resolution Reconstruction of Cytoskeleton Image Based on A-Net Deep Learning Network","2022","Micromachines","13","9","1515","","","","1","10.3390/mi13091515","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138698840&doi=10.3390%2fmi13091515&partnerID=40&md5=3bf8b35a3b98ff46d99e0967bfdbbff6","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85138698840"
"Chen H.; Guo M.; Tian Y.; Chen E.; Deng X.; Le J.; Li L.","Chen, Hao (56493367600); Guo, Mingming (57202442987); Tian, Ye (55460910300); Chen, Erda (57732515300); Deng, Xue (57226615351); Le, Jialing (7102719297); Li, Linjing (57218274123)","56493367600; 57202442987; 55460910300; 57732515300; 57226615351; 7102719297; 57218274123","PROGRESS OF CONVOLUTION NEURAL NETWORKS IN FLOW FIELD RECONSTRUCTION; [卷积神经网络在流场重构研究中的进展]","2022","Lixue Xuebao/Chinese Journal of Theoretical and Applied Mechanics","54","9","","2343","2360","17","3","10.6052/0459-1879-22-130","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138649044&doi=10.6052%2f0459-1879-22-130&partnerID=40&md5=fc6658d3f74327d8e59c23240c32983c","Article","Final","","Scopus","2-s2.0-85138649044"
"Qiu D.; Cheng Y.; Wang X.","Qiu, Defu (57211118363); Cheng, Yuhu (9733966500); Wang, Xuesong (56090094900)","57211118363; 9733966500; 56090094900","Improved generative adversarial network for retinal image super-resolution","2022","Computer Methods and Programs in Biomedicine","225","","106995","","","","5","10.1016/j.cmpb.2022.106995","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135864324&doi=10.1016%2fj.cmpb.2022.106995&partnerID=40&md5=547eeb45dde2272ce23532a4361e84c6","Article","Final","","Scopus","2-s2.0-85135864324"
"Wu L.; Cai Z.; Lin C.; Chen Z.; Cheng S.; Lin P.","Wu, Lijun (56456879100); Cai, Zhouwei (58559084000); Lin, Chenghao (58558949700); Chen, Zhicong (57194563180); Cheng, Shuying (8691666600); Lin, Peijie (48261290300)","56456879100; 58559084000; 58558949700; 57194563180; 8691666600; 48261290300","Investigation of the super-resolution methods for vision based structural measurement","2022","Smart Structures and Systems","30","3","","287","301","14","0","10.12989/sss.2022.30.3.287","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152400174&doi=10.12989%2fsss.2022.30.3.287&partnerID=40&md5=92192e4334870c31aa5bc2e94323f054","Article","Final","","Scopus","2-s2.0-85152400174"
"Wang X.-H.; Zhao X.-Y.; Wang X.-Y.; Zhao K.-Y.; Song C.-M.","Wang, Xiang-Hai (8340645000); Zhao, Xiao-Yang (57203865767); Wang, Xin-Ying (57885863900); Zhao, Ke-Yun (57887027000); Song, Chuan-Ming (9333538200)","8340645000; 57203865767; 57885863900; 57887027000; 9333538200","Single Image Super-Resolution Reconstruction Using Deep Residual Networks with Non-decimated Wavelet Edge Learning; [非抽取小波边缘学习深度残差网络的单幅图像超分辨率重建]","2022","Tien Tzu Hsueh Pao/Acta Electronica Sinica","50","7","","1753","1765","12","1","10.12263/DZXB.20210854","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137840707&doi=10.12263%2fDZXB.20210854&partnerID=40&md5=bcb73b77f93f137193b01e903fdfae0e","Article","Final","","Scopus","2-s2.0-85137840707"
"Yang C.; Li C.; Li Z.; Xie Y.; Sun F.; Qi J.","Yang, Caidong (57606314600); Li, Chengyang (57199054350); Li, Zhongbo (57732473300); Xie, Yongqiang (57732473200); Sun, Fangwei (58028501200); Qi, Jin (54682094800)","57606314600; 57199054350; 57732473300; 57732473200; 58028501200; 54682094800","Review of Image Super-resolution Reconstruction Algorithms Based on Deep Learning","2022","Journal of Frontiers of Computer Science and Technology","16","9","","1990","2010","20","1","10.3778/j.issn.1673-9418.2202063","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147209935&doi=10.3778%2fj.issn.1673-9418.2202063&partnerID=40&md5=b68bcf3d400281d14c002fc9229f0e0d","Article","Final","","Scopus","2-s2.0-85147209935"
"Jin Y.; Jiang Z.; Xue Z.; Hu Y.","Jin, Yan (57199283738); Jiang, Zhiwei (57404523200); Xue, Zhizhong (57405668600); Hu, Yibiao (57776348800)","57199283738; 57404523200; 57405668600; 57776348800","Image blind restoration based on degradation representation network","2022","Journal of Visual Communication and Image Representation","87","","103564","","","","0","10.1016/j.jvcir.2022.103564","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133288829&doi=10.1016%2fj.jvcir.2022.103564&partnerID=40&md5=13758df930c300c8093d56a36f59ca1c","Article","Final","","Scopus","2-s2.0-85133288829"
"Jia X.; Feng J.; Liang B.","Jia, Xiang (57223270403); Feng, Jianqiang (58139836000); Liang, Baoling (58139189700)","57223270403; 58139836000; 58139189700","Hand keypoint detection with super resolution","2022","ACM International Conference Proceeding Series","","","","398","401","3","0","10.1145/3558819.3565114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149963749&doi=10.1145%2f3558819.3565114&partnerID=40&md5=4abc661d4676a388b1a7a312aa134c8e","Conference paper","Final","","Scopus","2-s2.0-85149963749"
"Zhou Z.; Kuang W.; Wang Z.; Huang Z.-L.","Zhou, Zhiwei (57210196431); Kuang, Weibing (57210193309); Wang, Zhengxia (24832261300); Huang, Zhen-Li (15019538000)","57210196431; 57210193309; 24832261300; 15019538000","ResNet-based image inpainting method for enhancing the imaging speed of single molecule localization microscopy","2022","Optics Express","30","18","","31766","31784","18","7","10.1364/OE.467574","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136166085&doi=10.1364%2fOE.467574&partnerID=40&md5=1944e14a077a5cae8ebd847dc5cace77","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85136166085"
"Li C.; Li W.; Liu C.; Zheng H.; Cai J.; Wang S.","Li, Cheng (57195148939); Li, Wen (58399445600); Liu, Chenyang (57329805500); Zheng, Hairong (57208750056); Cai, Jing (35067810800); Wang, Shanshan (36761739900)","57195148939; 58399445600; 57329805500; 57208750056; 35067810800; 36761739900","Artificial intelligence in multiparametric magnetic resonance imaging: A review","2022","Medical Physics","49","10","","e1024","e1054","30","13","10.1002/mp.15936","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137231769&doi=10.1002%2fmp.15936&partnerID=40&md5=f1e49fbec17ccc66d8c912aaaf8d7c35","Review","Final","","Scopus","2-s2.0-85137231769"
"Dou F.; Xu L.; Ren Z.; Zhao D.; Zhang X.","Dou, Fengping (58312194300); Xu, Long (55660493400); Ren, Zhixiang (57219785451); Zhao, Dong (57220828984); Zhang, Xinze (58165287800)","58312194300; 55660493400; 57219785451; 57220828984; 58165287800","Super-resolution of Solar Magnetograms Using Deep Learning","2022","Research in Astronomy and Astrophysics","22","8","085018","","","","2","10.1088/1674-4527/ac78ce","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150517490&doi=10.1088%2f1674-4527%2fac78ce&partnerID=40&md5=6bfed7847007740f84d17d0690c1540c","Article","Final","","Scopus","2-s2.0-85150517490"
"Ding H.; Li F.; Chen X.; Ma J.; Nie S.; Ye R.; Yuan C.","Ding, Hao (57226563287); Li, Fajing (57226562929); Chen, Xiang (57853448800); Ma, Jun (36077981800); Nie, Shouping (7102656246); Ye, Ran (55587355100); Yuan, Caojin (25635027900)","57226563287; 57226562929; 57853448800; 36077981800; 7102656246; 55587355100; 25635027900","ContransGAN: Convolutional Neural Network Coupling Global Swin-Transformer Network for High-Resolution Quantitative Phase Imaging with Unpaired Data","2022","Cells","11","15","2394","","","","2","10.3390/cells11152394","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136341474&doi=10.3390%2fcells11152394&partnerID=40&md5=c3727a09f2d0b41251dadbe269edccfa","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85136341474"
"Li S.; Li B.; Li J.; Liu B.; Li X.","Li, Shuofeng (57216414824); Li, Bing (57212399532); Li, Jin (56050338500); Liu, Bin (57189497319); Li, Xin (58412432500)","57216414824; 57212399532; 56050338500; 57189497319; 58412432500","Semantic Segmentation Algorithm of Rice Small Target Based on Deep Learning","2022","Agriculture (Switzerland)","12","8","1232","","","","1","10.3390/agriculture12081232","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141811017&doi=10.3390%2fagriculture12081232&partnerID=40&md5=b2d48f41ad536df748d9c465313317c3","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85141811017"
"Zhang Q.; Chen J.; Li J.; Bo E.; Jiang H.; Lu X.; Zhong L.; Tian J.","Zhang, Qinnan (56510577000); Chen, Jiawei (57212378535); Li, Jiaosheng (55969140700); Bo, En (57226246998); Jiang, Heming (57226257584); Lu, Xiaoxu (7404839049); Zhong, Liyun (7201519136); Tian, Jindong (36983676700)","56510577000; 57212378535; 55969140700; 57226246998; 57226257584; 7404839049; 7201519136; 36983676700","Deep learning-based single-shot structured illumination microscopy","2022","Optics and Lasers in Engineering","155","","107066","","","","8","10.1016/j.optlaseng.2022.107066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127753752&doi=10.1016%2fj.optlaseng.2022.107066&partnerID=40&md5=172a771b630a67551979e69e75c02aa5","Article","Final","","Scopus","2-s2.0-85127753752"
"Chen W.; Liu Y.; Hu J.; Yuan Y.","Chen, Wenting (57211169509); Liu, Yifan (57221354538); Hu, Jiancong (57214426926); Yuan, Yixuan (55932867600)","57211169509; 57221354538; 57214426926; 55932867600","Dynamic Depth-Aware Network for Endoscopy Super-Resolution","2022","IEEE Journal of Biomedical and Health Informatics","26","10","","5189","5200","11","3","10.1109/JBHI.2022.3188878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134232623&doi=10.1109%2fJBHI.2022.3188878&partnerID=40&md5=926798984e42b29fb0b58410df762849","Article","Final","","Scopus","2-s2.0-85134232623"
"Liu G.; Zhang S.; Zhao H.; Liu J.; Liang G.; Zhao J.; Sun G.","Liu, Guolong (57204430143); Zhang, Shuwen (57913358800); Zhao, Huan (57207407321); Liu, Jinjie (57216611234); Liang, Gaoqi (57189219788); Zhao, Junhua (57200530099); Sun, Guangzhong (15623574800)","57204430143; 57913358800; 57207407321; 57216611234; 57189219788; 57200530099; 15623574800","Super-resolution perception for wind power forecasting by enhancing historical data","2022","Frontiers in Energy Research","10","","959333","","","","1","10.3389/fenrg.2022.959333","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139100484&doi=10.3389%2ffenrg.2022.959333&partnerID=40&md5=478e17debab0ed3e186a171e42378190","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85139100484"
"Wang Y.; Lei W.; Zhang W.; Meng H.; Chen X.; Ye W.; Jing Q.","Wang, Yanwen (57933184500); Lei, Weimin (26026406600); Zhang, Wei (57206986787); Meng, Huan (57933367900); Chen, Xinyi (57206486506); Ye, Wenhui (57933212200); Jing, Qingyang (57211244048)","57933184500; 26026406600; 57206986787; 57933367900; 57206486506; 57933212200; 57211244048","Survey on video image reconstruction method based on generative model; [基于生成模型的视频图像重建方法综述]","2022","Tongxin Xuebao/Journal on Communications","43","9","","194","208","14","0","10.11959/j.issn.1000-436x.2022178","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140135807&doi=10.11959%2fj.issn.1000-436x.2022178&partnerID=40&md5=7e32939f7da4b59ce77caa9dccd2f300","Article","Final","","Scopus","2-s2.0-85140135807"
"Wu J.; Tang Z.; Xu C.; Liu E.; Gao L.; Yan W.","Wu, Junfeng (58417317500); Tang, Zhenjie (57219742031); Xu, Congan (52164626800); Liu, Enhai (58043590900); Gao, Long (55448904500); Yan, Wenjun (57643352200)","58417317500; 57219742031; 52164626800; 58043590900; 55448904500; 57643352200","Super-resolution domain adaptation networks for semantic segmentation via pixel and output level aligning","2022","Frontiers in Earth Science","10","","974325","","","","3","10.3389/feart.2022.974325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137869028&doi=10.3389%2ffeart.2022.974325&partnerID=40&md5=5f522054f7182aa4d966e24c4f5fb92a","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85137869028"
"Li W.; Wu F.; Cao D.","Li, Weisheng (36067507500); Wu, Fengyan (57888662200); Cao, Dongwen (57262675000)","36067507500; 57888662200; 57262675000","Dual-Branch Remote Sensing Spatiotemporal Fusion Network Based on Selection Kernel Mechanism","2022","Remote Sensing","14","17","4282","","","","3","10.3390/rs14174282","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137864410&doi=10.3390%2frs14174282&partnerID=40&md5=fba481db23e5a77c7a1573203a8dbe6d","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85137864410"
"Zhang W.; Hou Y.; Fan W.; Yang X.; Zhou D.; Zhang Q.; Wei X.","Zhang, Wei (57222191335); Hou, Yaqing (57192664172); Fan, Wanshu (57206253891); Yang, Xin (56203319300); Zhou, Dongsheng (13105639000); Zhang, Qiang (55624487967); Wei, Xiaopeng (7402117019)","57222191335; 57192664172; 57206253891; 56203319300; 13105639000; 55624487967; 7402117019","Perception-oriented Single Image Super-Resolution Network with Receptive Field Block","2022","Neural Computing and Applications","34","17","","14845","14858","13","0","10.1007/s00521-022-07341-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132632228&doi=10.1007%2fs00521-022-07341-y&partnerID=40&md5=237e489b6d89d35f3e2d41c830c8dda7","Article","Final","","Scopus","2-s2.0-85132632228"
"Sun C.; Gu D.; Zhang Y.; Lu X.","Sun, Chujin (57210263835); Gu, Donglian (57194448949); Zhang, Yi (56242922500); Lu, Xinzheng (15728275900)","57210263835; 57194448949; 56242922500; 15728275900","Vision-based displacement measurement enhanced by super-resolution using generative adversarial networks","2022","Structural Control and Health Monitoring","29","10","e3048","","","","8","10.1002/stc.3048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133946991&doi=10.1002%2fstc.3048&partnerID=40&md5=bfb68ef5faf167547b6b5a5ecd647bcb","Article","Final","","Scopus","2-s2.0-85133946991"
"Ketsoi V.; Raza M.; Chen H.; Yang X.","Ketsoi, Vachiraporn (57201643994); Raza, Muhammad (57220667734); Chen, Haopeng (35172472800); Yang, Xubo (22236065700)","57201643994; 57220667734; 35172472800; 22236065700","SREFBN: Enhanced feature block network for single-image super-resolution","2022","IET Image Processing","16","12","","3143","3154","11","3","10.1049/ipr2.12546","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131604191&doi=10.1049%2fipr2.12546&partnerID=40&md5=6896c8803363e38c72eafa9365e4b3ea","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85131604191"
"Xu X.; Chen H.; Moreno-Noguer F.; Jeni L.A.; De La Torre F.","Xu, Xiangyu (57195934971); Chen, Hao (57839781600); Moreno-Noguer, Francesc (24076818700); Jeni, Laszlo A. (24474645300); De La Torre, Fernando (7005596125)","57195934971; 57839781600; 24076818700; 24474645300; 7005596125","3D Human Pose, Shape and Texture from Low-Resolution Images and Videos","2022","IEEE Transactions on Pattern Analysis and Machine Intelligence","44","9","","4490","4504","14","10","10.1109/TPAMI.2021.3070002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103787594&doi=10.1109%2fTPAMI.2021.3070002&partnerID=40&md5=16cfad551059db1a25013088a2790f1c","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85103787594"
"Zhang Q.; Guo C.; Yang R.; Chen X.","Zhang, Qianchuang (57762119800); Guo, Chenxia (55869075700); Yang, Ruifeng (55218093800); Chen, Xiaole (57211061173)","57762119800; 55869075700; 55218093800; 57211061173","Super-resolution reconstruction of fiber optic coil image based on lightweight network; [基 于 轻 量 级 网 络 的 光 纤 环 图 像 超 分 辨 率 重 建]","2022","Journal of Applied Optics","43","5","","913","920","7","1","10.5768/JAO202243.0502005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139298161&doi=10.5768%2fJAO202243.0502005&partnerID=40&md5=9d60a9aa5cdc5062fd1a39bcce10f0a1","Article","Final","","Scopus","2-s2.0-85139298161"
"Sun M.; Wang Z.","Sun, Mingjie (55055417400); Wang, Zhiguan (57898429100)","55055417400; 57898429100","Research Progress of Imaging Technology Based on Single Photon Avalanche Diode Arrays （Invited）; [基于单光子雪崩二极管阵列的成像技术研究进展（特邀）]","2022","Guangzi Xuebao/Acta Photonica Sinica","51","8","0851510","","","","0","10.3788/gzxb20225108.0851510","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138447131&doi=10.3788%2fgzxb20225108.0851510&partnerID=40&md5=c0d92b0cce829a8ce7d9ea049e3a26a9","Article","Final","","Scopus","2-s2.0-85138447131"
"Geiss A.; Silva S.J.; Hardin J.C.","Geiss, Andrew (55293560600); Silva, Sam J. (16485521200); Hardin, Joseph C. (20433705700)","55293560600; 16485521200; 20433705700","Downscaling atmospheric chemistry simulations with physically consistent deep learning","2022","Geoscientific Model Development","15","17","","6677","6694","17","2","10.5194/gmd-15-6677-2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140396204&doi=10.5194%2fgmd-15-6677-2022&partnerID=40&md5=95168b1e4547fffc88807e9d67eef5b7","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85140396204"
"Liu H.; Qian Y.; Yang G.; Jiang H.","Liu, Hui (58437804700); Qian, Yurong (26027209500); Yang, Guangqi (57326927600); Jiang, Hao (58405447700)","58437804700; 26027209500; 57326927600; 58405447700","Super-Resolution Reconstruction Model of Spatiotemporal Fusion Remote Sensing Image Based on Double Branch Texture Transformers and Feedback Mechanism","2022","Electronics (Switzerland)","11","16","2497","","","","0","10.3390/electronics11162497","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137392223&doi=10.3390%2felectronics11162497&partnerID=40&md5=34cb4cff0f381e75a490fa415fdac696","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85137392223"
"Schmidt K.; Geyer F.; Fröse S.; Blomenkamp P.-S.; Brüggen M.; De Gasperin F.; Elsässer D.; Rhode W.","Schmidt, K. (58339289600); Geyer, F. (57566508600); Fröse, S. (57565730100); Blomenkamp, P.-S. (57565923800); Brüggen, M. (6603918974); De Gasperin, F. (37096914100); Elsässer, D. (26435065200); Rhode, W. (7006626313)","58339289600; 57566508600; 57565730100; 57565923800; 6603918974; 37096914100; 26435065200; 7006626313","Deep learning-based imaging in radio interferometry","2022","Astronomy and Astrophysics","664","","A134","","","","5","10.1051/0004-6361/202142113","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141262197&doi=10.1051%2f0004-6361%2f202142113&partnerID=40&md5=fa91da07bde3381e8b0c5e0001f8237c","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85141262197"
"Shit S.; Zimmermann J.; Ezhov I.; Paetzold J.C.; Sanches A.F.; Pirkl C.; Menze B.H.","Shit, Suprosanna (56592656300); Zimmermann, Judith (56903704000); Ezhov, Ivan (57076430700); Paetzold, Johannes C. (57212004340); Sanches, Augusto F. (57214602756); Pirkl, Carolin (57218531127); Menze, Bjoern H. (35299840300)","56592656300; 56903704000; 57076430700; 57212004340; 57214602756; 57218531127; 35299840300","SRflow: Deep learning based super-resolution of 4D-flow MRI data","2022","Frontiers in Artificial Intelligence","5","","928181","","","","3","10.3389/frai.2022.928181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136701012&doi=10.3389%2ffrai.2022.928181&partnerID=40&md5=b3265c136ac0efada1115c3bb441d6f3","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85136701012"
"Ysique-Neciosup J.; Mercado-Chavez N.; Ugarte W.","Ysique-Neciosup, Jose (57864613800); Mercado-Chavez, Nilton (57865155500); Ugarte, Willy (55440420500)","57864613800; 57865155500; 55440420500","DeepHistory: A convolutional neural network for automatic animation of museum paintings","2022","Computer Animation and Virtual Worlds","33","5","e2110","","","","1","10.1002/cav.2110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136901947&doi=10.1002%2fcav.2110&partnerID=40&md5=3633b5fb6d9c08d0fb3211371592a60c","Conference paper","Final","","Scopus","2-s2.0-85136901947"
"Yang S.; Bouazizi M.; Cao Y.; Ohtsuki T.","Yang, Siyuan (57427393000); Bouazizi, Mondher (57188727792); Cao, Yuwen (57191163240); Ohtsuki, Tomoaki (7202417835)","57427393000; 57188727792; 57191163240; 7202417835","Inter-User Distance Estimation Based on a New Type of Fingerprint in Massive MIMO System for COVID-19 Contact Detection","2022","Sensors","22","16","6211","","","","0","10.3390/s22166211","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136716965&doi=10.3390%2fs22166211&partnerID=40&md5=7f98044ae7efe57ad773d1494432cc5f","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85136716965"
